pol_id,election_date,cand_id,race_id,race_type,office_name,state_postal,seat_num,seat_name,first_name,middle_name,last_name,suffix,abbrv,party
1918,2012-11-06,40111,0,General,President,ND,,,Barack,,Obama,,,Dem
1918,2012-11-06,41748,0,General,President,NC,,,Barack,,Obama,,,Dem
1918,2012-11-06,43872,0,General,President,OK,,,Barack,,Obama,,,Dem
1918,2012-11-06,44271,0,General,President,NH,,,Barack,,Obama,,,Dem
1918,2012-11-06,44780,0,General,President,OH,,,Barack,,Obama,,,Dem
1918,2012-11-06,45301,0,General,President,RI,,,Barack,,Obama,,,Dem
1918,2012-11-06,47062,0,General,President,SD,,,Barack,,Obama,,,Dem
1918,2012-11-06,47334,0,General,President,SC,,,Barack,,Obama,,,Dem
1918,2012-11-06,48381,0,General,President,TN,,,Barack,,Obama,,,Dem
1918,2012-11-06,49475,0,General,President,PA,,,Barack,,Obama,,,Dem
1918,2012-11-06,51281,0,General,President,VA,,,Barack,,Obama,,,Dem
1918,2012-11-06,51917,0,General,President,VT,,,Barack,,Obama,,,Dem
1918,2012-11-06,54468,0,General,President,WY,,,Barack,,Obama,,,Dem
1918,2012-11-06,54549,0,General,President,UT,,,Barack,,Obama,,,Dem
1918,2012-11-06,55621,0,General,President,WV,,,Barack,,Obama,,,Dem
1918,2012-11-06,56859,0,General,President,TX,,,Barack,,Obama,,,Dem
1918,2012-11-06,74092,0,General,President,NY,,,Barack,,Obama,,,Dem
1925,2014-11-04,47820,41189,General,U.S. Senate,SC,,,Thomas,,Ravenel,,,PEC
1940,2012-11-06,55641,49275,General,U.S. House,WV,,,Rick,,Snuffer,,,GOP
19444,2016-11-08,22628,17246,General,U.S. Senate,IA,,,Patty,,Judge,,,Dem
1949,2014-11-04,29699,21762,General,U.S. House,MD,,,Corrogan,,Vaughn,,,GOP
1949,2016-11-08,29699,21762,General,U.S. House,MD,,,Corrogan,,Vaughn,,,GOP
19867,2012-11-06,5665,17355,General,U.S. House,KS,,,Lynn,,Jenkins,,,GOP
19867,2014-11-04,5665,17355,General,U.S. House,KS,,,Lynn,,Jenkins,,,GOP
19867,2016-11-08,5665,17355,General,U.S. House,KS,,,Lynn,,Jenkins,,,GOP
202,2012-11-06,4584,18622,General,U.S. House,KY,,,Ed,,Whitfield,,,GOP
202,2014-11-04,4584,18622,General,U.S. House,KY,,,Ed,,Whitfield,,,GOP
204,2015-11-03,5266,18525,General,Governor,KY,,,Jack,,Conway,,,Dem
208,2012-11-06,4587,18013,General,U.S. House,KY,,,Hal,,Rogers,,,GOP
208,2014-11-04,4587,18013,General,U.S. House,KY,,,Hal,,Rogers,,,GOP
208,2016-11-08,4587,18013,General,U.S. House,KY,,,Hal,,Rogers,,,GOP
21,2012-11-06,18890,5701,General,U.S. House,CA,,,George,,Miller,,,Dem
210,2014-11-04,5079,18783,General,U.S. Senate,KY,,,Mitch,,McConnell,,McCnnll,GOP
212,2012-11-06,31065,25602,General,U.S. Senate,MS,,,Roger,,Wicker,,,GOP
21219,2016-11-08,24379,19932,General,U.S. Senate,LA,,,Foster,,Campbell,,Campbll,Dem
21239,2012-11-06,23756,20052,General,U.S. House,LA,,,Ron,,Ceasar,,,NPA
21375,2016-11-08,24366,19932,General,U.S. Senate,LA,,,David,,Duke,,,GOP
21391,2014-11-04,23877,20053,General,U.S. House,LA,,,Edwin,,Edwards,,,Dem
21684,2016-11-08,24373,19932,General,U.S. Senate,LA,,,John,,Kennedy,,,GOP
22143,2014-11-04,23867,20052,General,U.S. House,LA,,,Ed,,Tarpley,,,GOP
22238,2012-11-06,23746,20048,General,U.S. House,LA,,,Arden,,Wells,,,NPA
22238,2016-11-08,24384,19932,General,U.S. Senate,LA,,,Arden,,Wells,,,NPA
22596,2014-11-04,56738,49274,General,U.S. House,WV,,,Alex,,Mooney,,,GOP
22596,2016-11-08,56738,49274,General,U.S. House,WV,,,Alex,,Mooney,,,GOP
22757,2012-11-06,31843,23865,General,U.S. House,MA,,,Bill,,Keating,,,Dem
22757,2014-11-04,32625,23865,General,U.S. House,MA,,,Bill,,Keating,,,Dem
22757,2016-11-08,32625,23865,General,U.S. House,MA,,,Bill,,Keating,,,Dem
23088,2014-11-04,34498,23812,General,U.S. House,MI,,,Mike,,Bishop,,,GOP
23088,2016-11-08,34498,23812,General,U.S. House,MI,,,Mike,,Bishop,,,GOP
231,2012-11-06,31178,28385,General,U.S. House,NE,,,Lee,,Terry,,,GOP
231,2014-11-04,31178,28385,General,U.S. House,NE,,,Lee,,Terry,,,GOP
23259,2014-11-04,34496,23811,General,U.S. House,MI,,,Pam,,Byrnes,,,Dem
23437,2012-11-06,34103,23809,General,U.S. House,MI,,,Gregory,,Creswell,,,Lib
23437,2014-11-04,34981,23813,General,U.S. House,MI,,,Greg,,Creswell,,,Lib
23437,2016-11-08,35629,23818,General,U.S. House,MI,,,Gregory,,Creswell,,,Lib
23469,2012-11-06,34114,23814,General,U.S. House,MI,,,Bhagwan,,Dashairya,,Dashairy,Lib
23469,2014-11-04,35013,23816,General,U.S. House,MI,,,Bhagwan,,Dashairya,,Dashairy,Lib
23663,2012-11-06,33767,23812,General,U.S. House,MI,,,Lance,,Enderle,,,Dem
237,2012-11-06,49362,39008,General,U.S. House,PA,,,Robert,,Brady,,,Dem
237,2014-11-04,49362,39008,General,U.S. House,PA,,,Robert,,Brady,,,Dem
237,2016-11-08,49362,39008,General,U.S. House,PA,,,Robert,,Brady,,,Dem
23837,2012-11-06,34099,23807,General,U.S. House,MI,,,Bill,,Gelineau,,,Lib
23873,2014-11-04,34974,23805,General,U.S. House,MI,,,Loel,,Gnadt,,,Lib
239,2012-11-06,49363,39303,General,U.S. House,PA,,,Chaka,,Fattah,,,Dem
239,2014-11-04,49363,39303,General,U.S. House,PA,,,Chaka,,Fattah,,,Dem
23912,2016-11-08,24399,20050,General,U.S. House,LA,,,Herman,,Vidrine,,,GOP
23958,2014-11-04,34978,23810,General,U.S. House,MI,,,Erwin,,Haas,,,Lib
23958,2016-11-08,35606,23806,General,U.S. House,MI,,,Erwin,,Haas,,,Lib
24,2012-11-06,18893,5702,General,U.S. House,CA,,,Nancy,,Pelosi,,,Dem
24,2014-11-04,18893,5702,General,U.S. House,CA,,,Nancy,,Pelosi,,,Dem
24,2016-11-08,18893,5702,General,U.S. House,CA,,,Nancy,,Pelosi,,,Dem
244,2012-11-06,49226,39013,General,U.S. House,PA,,,Jim,,Gerlach,,,GOP
24449,2014-11-04,34480,24463,General,U.S. Senate,MI,,,Terri Lynn,,Land,,,GOP
24649,2012-11-06,33753,23805,General,U.S. House,MI,,,Gary,,McDowell,,McDowll,Dem
24652,2014-11-04,34986,24074,General,Governor,MI,,,Mark,,McFarlin,,McFarln,UST
249,2012-11-06,49229,40041,General,U.S. House,PA,,,Bill,,Shuster,,,GOP
249,2014-11-04,49229,40041,General,U.S. House,PA,,,Bill,,Shuster,,,GOP
249,2016-11-08,49229,40041,General,U.S. House,PA,,,Bill,,Shuster,,,GOP
24971,2012-11-06,34083,23807,General,U.S. House,MI,,,Steve,,Pestka,,,Dem
24973,2012-11-06,33785,23818,General,U.S. House,MI,,,Gary,,Peters,,,Dem
24973,2014-11-04,34481,24463,General,U.S. Senate,MI,,,Gary,,Peters,,,Dem
25197,2012-11-06,34095,23805,General,U.S. House,MI,,,Emily,,Salvette,,,Lib
252,2012-11-06,49231,39018,General,U.S. House,PA,,,Lou,,Barletta,,,GOP
252,2014-11-04,49231,39018,General,U.S. House,PA,,,Lou,,Barletta,,,GOP
252,2016-11-08,49231,39018,General,U.S. House,PA,,,Lou,,Barletta,,,GOP
25227,2014-11-04,34501,23812,General,U.S. House,MI,,,Eric,,Schertzing,,Schrtzng,Dem
25268,2012-11-06,34118,23816,General,U.S. House,MI,,,Richard,,Secula,,,Lib
25498,2012-11-06,34117,23815,General,U.S. House,MI,,,John,,Tatar,,,Lib
25498,2012-11-06,34123,24539,Special General,U.S. House,MI,,,John,,Tatar,,,Lib
25498,2014-11-04,34982,23815,General,U.S. House,MI,,,John,,Tatar,,,Lib
255,2012-11-06,49855,39021,General,U.S. House,PA,,,Mike,,Doyle,,,Dem
255,2014-11-04,49855,39021,General,U.S. House,PA,,,Mike,,Doyle,,,Dem
255,2016-11-08,49855,39021,General,U.S. House,PA,,,Mike,,Doyle,,,Dem
25659,2012-11-06,33729,23811,General,U.S. House,MI,,,Tim,,Walberg,,,GOP
25659,2014-11-04,33729,23811,General,U.S. House,MI,,,Tim,,Walberg,,,GOP
25659,2016-11-08,33729,23811,General,U.S. House,MI,,,Tim,,Walberg,,,GOP
257,2016-11-08,49845,39002,General,U.S. Senate,PA,,,Pat,,Toomey,,,GOP
25743,2012-11-06,11863,0,General,President,CO,,,Jerry,,White,,,SEP
25743,2012-11-06,23764,0,General,President,LA,,,Jerry,,White,,,SEP
25743,2012-11-06,25743,0,General,President,US,,,Jerry,,White,,,SEP
25743,2012-11-06,26281,0,General,President,WI,,,Jerry,,White,,,SEP
25743,2016-11-08,24458,0,General,President,LA,,,Jerry,,White,,,Oth
25743,2016-11-08,25743,0,General,President,US,,,Jerry,,White,,,Oth
25745,2014-11-04,34976,23808,General,U.S. House,MI,,,Will,,White,,,Lib
258,2012-11-06,49233,39023,General,U.S. House,PA,,,Joseph,,Pitts,,,GOP
258,2014-11-04,49233,39023,General,U.S. House,PA,,,Joseph,,Pitts,,,GOP
26037,2012-11-06,31873,24004,General,U.S. Senate,MN,,,Michael,,Cavlan,,,Oth
261,2012-11-06,49369,39025,General,U.S. House,PA,,,Tim,,Murphy,,,GOP
261,2014-11-04,49369,39025,General,U.S. House,PA,,,Tim,,Murphy,,,GOP
261,2016-11-08,49369,39025,General,U.S. House,PA,,,Tim,,Murphy,,,GOP
26363,2014-11-04,32326,24704,General,Governor,MN,,,Jeff,,Johnson,,,GOP
26855,2012-11-06,31265,24025,General,U.S. House,MN,,,Adam,,Steele,,,Inp
26924,2016-11-08,22646,0,General,President,IA,,,Dan,,Vacek,,,LMN
26924,2016-11-08,26924,0,General,President,US,,,Dan,,Vacek,,,LMN
26924,2016-11-08,33331,0,General,President,MN,,,Dan,,Vacek,,,LMN
26995,2014-11-04,32676,24704,General,Governor,MN,,,Chris,,Wright,,,GRP
270,2012-11-06,56608,45873,General,U.S. House,TX,,,Sam,,Johnson,,JhnsnS,GOP
270,2014-11-04,56608,45873,General,U.S. House,TX,,,Sam,,Johnson,,JhnsnS,GOP
270,2016-11-08,56608,45873,General,U.S. House,TX,,,Sam,,Johnson,,JhnsnS,GOP
27146,2012-11-06,31099,26486,General,U.S. House,MS,,,Jim,,Bourland,,,CST
27207,2015-11-03,31345,25002,General,Governor,MS,,,Phil,,Bryant,,,GOP
27295,2012-11-06,31106,26489,General,U.S. House,MS,,,Robert,,Claunch,,,RP
273,2012-11-06,56609,45874,General,U.S. House,TX,,,Ralph,,Hall,,,GOP
27544,2014-11-04,23941,20052,General,U.S. House,LA,,,Jamie,,Mayo,,,Dem
277,2012-11-06,56610,45875,General,U.S. House,TX,,,Jeb,,Hensarling,,Hensrlng,GOP
277,2014-11-04,56610,45875,General,U.S. House,TX,,,Jeb,,Hensarling,,Hensrlng,GOP
277,2016-11-08,56610,45875,General,U.S. House,TX,,,Jeb,,Hensarling,,Hensrlng,GOP
27723,2015-11-21,24256,19869,General,Governor,LA,,,John,,Edwards,,,Dem
28,2012-11-06,18681,5703,General,U.S. House,CA,,,Barbara,,Lee,,,Dem
28,2014-11-04,18681,5703,General,U.S. House,CA,,,Barbara,,Lee,,,Dem
28,2016-11-08,18681,5703,General,U.S. House,CA,,,Barbara,,Lee,,,Dem
281,2012-11-06,56611,45876,General,U.S. House,TX,,,Joe,,Barton,,,GOP
281,2014-11-04,56611,45876,General,U.S. House,TX,,,Joe,,Barton,,,GOP
281,2016-11-08,56611,45876,General,U.S. House,TX,,,Joe,,Barton,,,GOP
28171,2012-11-06,31086,26486,General,U.S. House,MS,,,Brad,,Morris,,,Dem
28197,2016-11-08,30360,21754,General,U.S. House,MD,,,George,,McDermott,,McDrmtt,GOP
